application_id,checking_status,duration_months,credit_history,purpose,credit_amount,savings_status,employment_since,installment_rate_pct,personal_status_sex,other_debtors,residence_since_years,property,age_years,other_installment_plans,housing,existing_credits_count,job,dependents_count,telephone,foreign_worker,default
0810,0_to_200,15,no_credits_all_paid,car_new,1778,lt_100,lt_1y,2,female_divorced_separated_married,none,1,real_estate,26,none,rent,2,unemployed_unskilled_non_resident,1,none,yes,1
0811,0_to_200,8,existing_paid_duly,business,907,lt_100,lt_1y,3,male_married_widowed,none,2,real_estate,26,none,own,1,skilled_employee,1,yes,yes,0
0812,0_to_200,6,existing_paid_duly,radio_tv,484,lt_100,4_to_7y,3,male_married_widowed,guarantor,3,real_estate,28,bank,own,1,unskilled_resident,1,none,yes,0
0813,lt_0,36,critical_or_other_credits,car_used,9629,lt_100,4_to_7y,4,male_single,none,4,car_or_other,24,none,own,2,skilled_employee,1,yes,yes,1
0814,lt_0,48,existing_paid_duly,domestic_appliances,3051,lt_100,1_to_4y,3,male_single,none,4,car_or_other,54,none,own,1,skilled_employee,1,none,yes,1
0815,lt_0,48,existing_paid_duly,car_new,3931,lt_100,4_to_7y,4,male_single,none,4,unknown_or_none,46,none,for_free,1,skilled_employee,2,none,yes,1
0816,0_to_200,36,past_delays,car_new,7432,lt_100,1_to_4y,2,female_divorced_separated_married,none,2,savings_agreement_or_life_insurance,54,none,rent,1,skilled_employee,1,none,yes,0
0817,none,6,existing_paid_duly,domestic_appliances,1338,500_to_1000,1_to_4y,1,male_divorced_separated,none,4,real_estate,62,none,own,1,skilled_employee,1,none,yes,0
0818,none,6,critical_or_other_credits,radio_tv,1554,lt_100,4_to_7y,1,female_divorced_separated_married,none,2,car_or_other,24,none,rent,2,skilled_employee,1,yes,yes,0
0819,lt_0,36,existing_paid_duly,other,15857,lt_100,unemployed,2,male_divorced_separated,co_applicant,3,car_or_other,43,none,own,1,management_or_self_employed,1,none,yes,0
0820,lt_0,18,existing_paid_duly,radio_tv,1345,lt_100,1_to_4y,4,male_married_widowed,none,3,real_estate,26,bank,own,1,skilled_employee,1,none,yes,1
0821,none,12,existing_paid_duly,car_new,1101,lt_100,1_to_4y,3,male_married_widowed,none,2,real_estate,27,none,own,2,skilled_employee,1,yes,yes,0
0822,ge_200_or_salary,12,existing_paid_duly,radio_tv,3016,lt_100,1_to_4y,3,male_married_widowed,none,1,car_or_other,24,none,own,1,skilled_employee,1,none,yes,0
0823,lt_0,36,existing_paid_duly,furniture_equipment,2712,lt_100,ge_7y,2,male_single,none,2,savings_agreement_or_life_insurance,41,bank,own,1,skilled_employee,2,none,yes,1
0824,lt_0,8,critical_or_other_credits,car_new,731,lt_100,ge_7y,4,male_single,none,4,real_estate,47,none,own,2,unskilled_resident,1,none,yes,0
0825,none,18,critical_or_other_credits,furniture_equipment,3780,lt_100,lt_1y,3,male_divorced_separated,none,2,car_or_other,35,none,own,2,management_or_self_employed,1,yes,yes,0
0826,lt_0,21,critical_or_other_credits,car_new,1602,lt_100,ge_7y,4,male_married_widowed,none,3,car_or_other,30,none,own,2,skilled_employee,1,yes,yes,0
0827,lt_0,18,critical_or_other_credits,car_new,3966,lt_100,ge_7y,1,female_divorced_separated_married,none,4,real_estate,33,bank,rent,3,skilled_employee,1,yes,yes,1
0828,none,18,no_credits_all_paid,business,4165,lt_100,1_to_4y,2,male_single,none,2,car_or_other,36,stores,own,2,skilled_employee,2,none,yes,1
0829,lt_0,36,existing_paid_duly,car_used,8335,unknown_or_none,ge_7y,3,male_single,none,4,unknown_or_none,47,none,for_free,1,skilled_employee,1,none,yes,1
0830,0_to_200,48,past_delays,business,6681,unknown_or_none,1_to_4y,4,male_single,none,4,unknown_or_none,38,none,for_free,1,skilled_employee,2,yes,yes,0
0831,none,24,past_delays,business,2375,500_to_1000,1_to_4y,4,male_single,none,2,car_or_other,44,none,own,2,skilled_employee,2,yes,yes,0
0832,lt_0,18,existing_paid_duly,car_new,1216,lt_100,lt_1y,4,female_divorced_separated_married,none,3,car_or_other,23,none,rent,1,skilled_employee,1,yes,yes,1
0833,lt_0,45,no_credits_all_paid,business,11816,lt_100,ge_7y,2,male_single,none,4,car_or_other,29,none,rent,2,skilled_employee,1,none,yes,1
0834,0_to_200,24,existing_paid_duly,radio_tv,5084,unknown_or_none,ge_7y,2,female_divorced_separated_married,none,4,car_or_other,42,none,own,1,skilled_employee,1,yes,yes,0
0835,ge_200_or_salary,15,existing_paid_duly,radio_tv,2327,lt_100,lt_1y,2,female_divorced_separated_married,none,3,real_estate,25,none,own,1,unskilled_resident,1,none,yes,1
0836,lt_0,12,no_credits_all_paid,car_new,1082,lt_100,1_to_4y,4,male_single,none,4,car_or_other,48,bank,own,2,skilled_employee,1,none,yes,1
0837,none,12,existing_paid_duly,radio_tv,886,unknown_or_none,1_to_4y,4,female_divorced_separated_married,none,2,car_or_other,21,none,own,1,skilled_employee,1,none,yes,0
0838,none,4,existing_paid_duly,furniture_equipment,601,lt_100,lt_1y,1,female_divorced_separated_married,none,3,real_estate,23,none,rent,1,unskilled_resident,2,none,yes,0
0839,lt_0,24,critical_or_other_credits,car_used,2957,lt_100,ge_7y,4,male_single,none,4,savings_agreement_or_life_insurance,63,none,own,2,skilled_employee,1,yes,yes,0
0840,none,24,critical_or_other_credits,radio_tv,2611,lt_100,ge_7y,4,male_married_widowed,co_applicant,3,real_estate,46,none,own,2,skilled_employee,1,none,yes,0
0841,lt_0,36,existing_paid_duly,furniture_equipment,5179,lt_100,4_to_7y,4,male_single,none,2,savings_agreement_or_life_insurance,29,none,own,1,skilled_employee,1,none,yes,1
0842,none,21,past_delays,car_used,2993,lt_100,1_to_4y,3,male_single,none,2,real_estate,28,stores,own,2,unskilled_resident,1,none,yes,0
0843,none,18,existing_paid_duly,repairs,1943,lt_100,lt_1y,4,female_divorced_separated_married,none,4,real_estate,23,none,own,1,skilled_employee,1,none,yes,1
0844,none,24,all_paid_this_bank,business,1559,lt_100,4_to_7y,4,male_single,none,4,car_or_other,50,bank,own,1,skilled_employee,1,yes,yes,0
0845,none,18,existing_paid_duly,furniture_equipment,3422,lt_100,ge_7y,4,male_single,none,4,savings_agreement_or_life_insurance,47,bank,own,3,skilled_employee,2,yes,yes,0
0846,0_to_200,21,existing_paid_duly,furniture_equipment,3976,unknown_or_none,4_to_7y,2,male_single,none,3,car_or_other,35,none,own,1,skilled_employee,1,yes,yes,0
0847,none,18,existing_paid_duly,car_new,6761,unknown_or_none,1_to_4y,2,male_single,none,4,car_or_other,68,none,rent,2,skilled_employee,1,none,yes,1
0848,none,24,existing_paid_duly,car_new,1249,lt_100,lt_1y,4,male_married_widowed,none,2,real_estate,28,none,own,1,skilled_employee,1,none,yes,0
0849,lt_0,9,existing_paid_duly,radio_tv,1364,lt_100,4_to_7y,3,male_single,none,4,real_estate,59,none,own,1,skilled_employee,1,none,yes,0
0850,lt_0,12,existing_paid_duly,radio_tv,709,lt_100,ge_7y,4,male_single,none,4,real_estate,57,stores,own,1,unskilled_resident,1,none,yes,1
0851,lt_0,20,critical_or_other_credits,car_new,2235,lt_100,1_to_4y,4,male_married_widowed,guarantor,2,savings_agreement_or_life_insurance,33,bank,rent,2,skilled_employee,1,none,no,1
0852,none,24,critical_or_other_credits,car_used,4042,unknown_or_none,4_to_7y,3,male_single,none,4,savings_agreement_or_life_insurance,43,none,own,2,skilled_employee,1,yes,yes,0
0853,none,15,critical_or_other_credits,radio_tv,1471,lt_100,1_to_4y,4,male_single,none,4,unknown_or_none,35,none,for_free,2,skilled_employee,1,yes,yes,0
0854,lt_0,18,all_paid_this_bank,car_new,1442,lt_100,4_to_7y,4,male_single,none,4,unknown_or_none,32,none,for_free,2,unskilled_resident,2,none,yes,1
0855,none,36,past_delays,car_new,10875,lt_100,ge_7y,2,male_single,none,2,car_or_other,45,none,own,2,skilled_employee,2,yes,yes,0
0856,none,24,existing_paid_duly,car_new,1474,100_to_500,lt_1y,4,male_married_widowed,none,3,real_estate,33,none,own,1,skilled_employee,1,yes,yes,0
0857,none,10,existing_paid_duly,retraining,894,unknown_or_none,4_to_7y,4,female_divorced_separated_married,none,3,savings_agreement_or_life_insurance,40,none,own,1,skilled_employee,1,yes,yes,0
0858,none,15,critical_or_other_credits,furniture_equipment,3343,lt_100,1_to_4y,4,male_single,none,2,unknown_or_none,28,none,for_free,1,skilled_employee,1,yes,yes,0
0859,lt_0,15,existing_paid_duly,car_new,3959,lt_100,1_to_4y,3,female_divorced_separated_married,none,2,savings_agreement_or_life_insurance,29,none,own,1,skilled_employee,1,yes,yes,1
0860,none,9,existing_paid_duly,car_new,3577,100_to_500,1_to_4y,1,male_single,guarantor,2,real_estate,26,none,rent,1,skilled_employee,2,none,no,0
0861,none,24,critical_or_other_credits,car_used,5804,ge_1000,1_to_4y,4,male_single,none,2,real_estate,27,none,own,2,skilled_employee,1,none,yes,0
0862,none,18,past_delays,business,2169,lt_100,1_to_4y,4,male_married_widowed,none,2,car_or_other,28,none,own,1,skilled_employee,1,yes,yes,1
0863,lt_0,24,existing_paid_duly,radio_tv,2439,lt_100,lt_1y,4,female_divorced_separated_married,none,4,real_estate,35,none,own,1,skilled_employee,1,yes,yes,1
0864,none,27,critical_or_other_credits,furniture_equipment,4526,ge_1000,lt_1y,4,male_single,none,2,real_estate,32,stores,own,2,unskilled_resident,2,yes,yes,0
0865,none,10,existing_paid_duly,furniture_equipment,2210,lt_100,1_to_4y,2,male_single,none,2,real_estate,25,bank,rent,1,unskilled_resident,1,none,yes,1
0866,none,15,existing_paid_duly,furniture_equipment,2221,500_to_1000,1_to_4y,2,female_divorced_separated_married,none,4,car_or_other,20,none,rent,1,skilled_employee,1,none,yes,0
0867,lt_0,18,existing_paid_duly,radio_tv,2389,lt_100,lt_1y,4,female_divorced_separated_married,none,1,car_or_other,27,stores,own,1,skilled_employee,1,none,yes,0
0868,none,12,critical_or_other_credits,furniture_equipment,3331,lt_100,ge_7y,2,male_single,none,4,savings_agreement_or_life_insurance,42,stores,own,1,skilled_employee,1,none,yes,0
0869,none,36,existing_paid_duly,business,7409,unknown_or_none,ge_7y,3,male_single,none,2,savings_agreement_or_life_insurance,37,none,own,2,skilled_employee,1,none,yes,0
0870,lt_0,12,existing_paid_duly,furniture_equipment,652,lt_100,ge_7y,4,female_divorced_separated_married,none,4,savings_agreement_or_life_insurance,24,none,rent,1,skilled_employee,1,none,yes,0
0871,none,36,past_delays,furniture_equipment,7678,500_to_1000,4_to_7y,2,female_divorced_separated_married,none,4,car_or_other,40,none,own,2,skilled_employee,1,yes,yes,0
0872,ge_200_or_salary,6,critical_or_other_credits,car_new,1343,lt_100,ge_7y,1,male_single,none,4,real_estate,46,none,own,2,skilled_employee,2,none,no,0
0873,lt_0,24,critical_or_other_credits,business,1382,100_to_500,4_to_7y,4,male_single,none,1,real_estate,26,none,own,2,skilled_employee,1,yes,yes,0
0874,none,15,existing_paid_duly,domestic_appliances,874,unknown_or_none,lt_1y,4,female_divorced_separated_married,none,1,real_estate,24,none,own,1,skilled_employee,1,none,yes,0
0875,lt_0,12,existing_paid_duly,furniture_equipment,3590,lt_100,1_to_4y,2,male_single,co_applicant,2,savings_agreement_or_life_insurance,29,none,own,1,unskilled_resident,2,none,yes,0
0876,0_to_200,11,critical_or_other_credits,car_new,1322,ge_1000,1_to_4y,4,female_divorced_separated_married,none,4,car_or_other,40,none,own,2,skilled_employee,1,none,yes,0
0877,lt_0,18,all_paid_this_bank,radio_tv,1940,lt_100,lt_1y,3,male_single,co_applicant,4,unknown_or_none,36,bank,for_free,1,management_or_self_employed,1,yes,yes,0
0878,none,36,existing_paid_duly,radio_tv,3595,lt_100,ge_7y,4,male_single,none,2,car_or_other,28,none,own,1,skilled_employee,1,none,yes,0
0879,lt_0,9,existing_paid_duly,car_new,1422,lt_100,lt_1y,3,male_single,none,2,unknown_or_none,27,none,for_free,1,management_or_self_employed,1,yes,yes,1
0880,none,30,critical_or_other_credits,radio_tv,6742,unknown_or_none,4_to_7y,2,male_single,none,3,savings_agreement_or_life_insurance,36,none,own,2,skilled_employee,1,none,yes,0
0881,none,24,existing_paid_duly,car_used,7814,lt_100,4_to_7y,3,male_single,none,3,car_or_other,38,none,own,1,management_or_self_employed,1,yes,yes,0
0882,none,24,existing_paid_duly,car_used,9277,unknown_or_none,1_to_4y,2,male_divorced_separated,none,4,unknown_or_none,48,none,for_free,1,skilled_employee,1,yes,yes,0
0883,0_to_200,30,critical_or_other_credits,car_new,2181,unknown_or_none,ge_7y,4,male_single,none,4,real_estate,36,none,own,2,skilled_employee,1,none,yes,0
0884,none,18,critical_or_other_credits,radio_tv,1098,lt_100,unemployed,4,female_divorced_separated_married,none,4,car_or_other,65,none,own,2,unemployed_unskilled_non_resident,1,none,yes,0
0885,0_to_200,24,existing_paid_duly,furniture_equipment,4057,lt_100,4_to_7y,3,male_divorced_separated,none,3,car_or_other,43,none,own,1,skilled_employee,1,yes,yes,1
0886,lt_0,12,existing_paid_duly,education,795,lt_100,lt_1y,4,female_divorced_separated_married,none,4,savings_agreement_or_life_insurance,53,none,own,1,skilled_employee,1,none,yes,1
0887,0_to_200,24,critical_or_other_credits,business,2825,unknown_or_none,4_to_7y,4,male_single,none,3,unknown_or_none,34,none,own,2,skilled_employee,2,yes,yes,0
0888,0_to_200,48,existing_paid_duly,business,15672,lt_100,1_to_4y,2,male_single,none,2,car_or_other,23,none,own,1,skilled_employee,1,yes,yes,1
0889,none,36,critical_or_other_credits,car_new,6614,lt_100,ge_7y,4,male_single,none,4,car_or_other,34,none,own,2,management_or_self_employed,1,yes,yes,0
0890,none,28,all_paid_this_bank,car_used,7824,unknown_or_none,lt_1y,3,male_single,guarantor,4,real_estate,40,bank,rent,2,skilled_employee,2,yes,yes,0
0891,lt_0,27,critical_or_other_credits,business,2442,lt_100,ge_7y,4,male_single,none,4,car_or_other,43,stores,own,4,management_or_self_employed,2,yes,yes,0
0892,none,15,critical_or_other_credits,radio_tv,1829,lt_100,ge_7y,4,male_single,none,4,car_or_other,46,none,own,2,skilled_employee,1,yes,yes,0
0893,lt_0,12,critical_or_other_credits,car_new,2171,lt_100,1_to_4y,4,male_single,none,4,savings_agreement_or_life_insurance,38,bank,own,2,unskilled_resident,1,none,no,0
0894,0_to_200,36,critical_or_other_credits,car_used,5800,lt_100,1_to_4y,3,male_single,none,4,car_or_other,34,none,own,2,skilled_employee,1,yes,yes,0
0895,none,18,critical_or_other_credits,radio_tv,1169,unknown_or_none,1_to_4y,4,male_single,none,3,savings_agreement_or_life_insurance,29,none,own,2,skilled_employee,1,yes,yes,0
0896,none,36,past_delays,car_used,8947,unknown_or_none,4_to_7y,3,male_single,none,2,car_or_other,31,stores,own,1,management_or_self_employed,2,yes,yes,0
0897,lt_0,21,existing_paid_duly,radio_tv,2606,lt_100,lt_1y,4,female_divorced_separated_married,none,4,savings_agreement_or_life_insurance,28,none,rent,1,management_or_self_employed,1,yes,yes,0
0898,none,12,critical_or_other_credits,furniture_equipment,1592,ge_1000,4_to_7y,3,female_divorced_separated_married,none,2,savings_agreement_or_life_insurance,35,none,own,1,skilled_employee,1,none,no,0
0899,none,15,existing_paid_duly,furniture_equipment,2186,unknown_or_none,4_to_7y,1,female_divorced_separated_married,none,4,real_estate,33,bank,rent,1,unskilled_resident,1,none,yes,0
0900,lt_0,18,existing_paid_duly,furniture_equipment,4153,lt_100,1_to_4y,2,male_single,co_applicant,3,car_or_other,42,none,own,1,skilled_employee,1,none,yes,1
0901,lt_0,16,critical_or_other_credits,car_new,2625,lt_100,ge_7y,2,male_single,guarantor,4,savings_agreement_or_life_insurance,43,bank,rent,1,skilled_employee,1,yes,yes,1
0902,none,20,critical_or_other_credits,car_new,3485,unknown_or_none,lt_1y,2,male_divorced_separated,none,4,real_estate,44,none,own,2,skilled_employee,1,yes,yes,0
0903,none,36,critical_or_other_credits,car_used,10477,unknown_or_none,ge_7y,2,male_single,none,4,unknown_or_none,42,none,for_free,2,skilled_employee,1,none,yes,0
0904,none,15,existing_paid_duly,radio_tv,1386,unknown_or_none,1_to_4y,4,male_married_widowed,none,2,real_estate,40,none,rent,1,skilled_employee,1,yes,yes,0
0905,none,24,existing_paid_duly,radio_tv,1278,lt_100,ge_7y,4,male_single,none,1,real_estate,36,none,own,1,management_or_self_employed,1,yes,yes,0
0906,lt_0,12,existing_paid_duly,radio_tv,1107,lt_100,1_to_4y,2,male_single,none,2,real_estate,20,none,rent,1,management_or_self_employed,2,yes,yes,0
0907,lt_0,21,existing_paid_duly,car_new,3763,unknown_or_none,4_to_7y,2,male_single,co_applicant,2,real_estate,24,none,own,1,unskilled_resident,1,none,no,0
0908,0_to_200,36,existing_paid_duly,education,3711,unknown_or_none,1_to_4y,2,male_married_widowed,none,2,car_or_other,27,none,own,1,skilled_employee,1,none,yes,0
0909,none,15,past_delays,car_used,3594,lt_100,lt_1y,1,female_divorced_separated_married,none,2,savings_agreement_or_life_insurance,46,none,own,2,unskilled_resident,1,none,yes,0
0910,0_to_200,9,existing_paid_duly,car_new,3195,unknown_or_none,1_to_4y,1,female_divorced_separated_married,none,2,real_estate,33,none,own,1,unskilled_resident,1,none,yes,0
0911,none,36,past_delays,radio_tv,4454,lt_100,1_to_4y,4,female_divorced_separated_married,none,4,real_estate,34,none,own,2,skilled_employee,1,none,yes,0
0912,0_to_200,24,critical_or_other_credits,furniture_equipment,4736,lt_100,lt_1y,2,female_divorced_separated_married,none,4,car_or_other,25,bank,own,1,unskilled_resident,1,none,yes,1
0913,0_to_200,30,existing_paid_duly,radio_tv,2991,unknown_or_none,ge_7y,2,female_divorced_separated_married,none,4,car_or_other,25,none,own,1,skilled_employee,1,none,yes,0
0914,none,11,existing_paid_duly,business,2142,ge_1000,ge_7y,1,male_divorced_separated,none,2,real_estate,28,none,own,1,skilled_employee,1,yes,yes,0
0915,lt_0,24,all_paid_this_bank,business,3161,lt_100,1_to_4y,4,male_single,none,2,savings_agreement_or_life_insurance,31,none,rent,1,skilled_employee,1,yes,yes,1
0916,0_to_200,48,no_credits_all_paid,other,18424,lt_100,1_to_4y,1,female_divorced_separated_married,none,2,savings_agreement_or_life_insurance,32,bank,own,1,management_or_self_employed,1,yes,no,1
0917,none,10,existing_paid_duly,car_used,2848,100_to_500,1_to_4y,1,male_single,co_applicant,2,real_estate,32,none,own,1,skilled_employee,2,none,yes,0
0918,lt_0,6,existing_paid_duly,car_new,14896,lt_100,ge_7y,1,male_single,none,4,unknown_or_none,68,bank,own,1,management_or_self_employed,1,yes,yes,1
0919,lt_0,24,existing_paid_duly,furniture_equipment,2359,100_to_500,unemployed,1,male_divorced_separated,none,1,savings_agreement_or_life_insurance,33,none,own,1,skilled_employee,1,none,yes,1
0920,lt_0,24,existing_paid_duly,furniture_equipment,3345,lt_100,ge_7y,4,male_single,none,2,savings_agreement_or_life_insurance,39,none,rent,1,management_or_self_employed,1,yes,yes,1
0921,none,18,critical_or_other_credits,furniture_equipment,1817,lt_100,1_to_4y,4,female_divorced_separated_married,none,2,unknown_or_none,28,none,own,2,skilled_employee,1,none,yes,0
0922,none,48,past_delays,radio_tv,12749,500_to_1000,4_to_7y,4,male_single,none,1,car_or_other,37,none,own,1,management_or_self_employed,1,yes,yes,0
0923,lt_0,9,existing_paid_duly,radio_tv,1366,lt_100,lt_1y,3,female_divorced_separated_married,none,4,savings_agreement_or_life_insurance,22,none,rent,1,skilled_employee,1,none,yes,1
0924,0_to_200,12,existing_paid_duly,car_new,2002,lt_100,4_to_7y,3,male_single,none,4,savings_agreement_or_life_insurance,30,none,rent,1,skilled_employee,2,yes,yes,0
0925,lt_0,24,all_paid_this_bank,furniture_equipment,6872,lt_100,lt_1y,2,male_divorced_separated,none,1,savings_agreement_or_life_insurance,55,bank,own,1,skilled_employee,1,yes,yes,1
0926,lt_0,12,all_paid_this_bank,car_new,697,lt_100,lt_1y,4,male_single,none,2,car_or_other,46,bank,own,2,skilled_employee,1,yes,yes,1
0927,lt_0,18,critical_or_other_credits,furniture_equipment,1049,lt_100,lt_1y,4,female_divorced_separated_married,none,4,savings_agreement_or_life_insurance,21,none,rent,1,skilled_employee,1,none,yes,0
0928,lt_0,48,existing_paid_duly,car_used,10297,lt_100,4_to_7y,4,male_single,none,4,unknown_or_none,39,stores,for_free,3,skilled_employee,2,yes,yes,1
0929,none,30,existing_paid_duly,radio_tv,1867,unknown_or_none,ge_7y,4,male_single,none,4,car_or_other,58,none,own,1,skilled_employee,1,yes,yes,0
0930,lt_0,12,past_delays,car_new,1344,lt_100,1_to_4y,4,male_single,none,2,real_estate,43,none,own,2,unskilled_resident,2,none,yes,0
0931,lt_0,24,existing_paid_duly,furniture_equipment,1747,lt_100,lt_1y,4,male_single,co_applicant,1,savings_agreement_or_life_insurance,24,none,own,1,unskilled_resident,1,none,no,0
0932,0_to_200,9,existing_paid_duly,radio_tv,1670,lt_100,lt_1y,4,female_divorced_separated_married,none,2,car_or_other,22,none,own,1,skilled_employee,1,yes,yes,1
0933,none,9,critical_or_other_credits,car_new,1224,lt_100,1_to_4y,3,male_single,none,1,real_estate,30,none,own,2,skilled_employee,1,none,yes,0
0934,none,12,critical_or_other_credits,radio_tv,522,500_to_1000,ge_7y,4,male_single,none,4,savings_agreement_or_life_insurance,42,none,own,2,skilled_employee,2,yes,yes,0
0935,lt_0,12,existing_paid_duly,radio_tv,1498,lt_100,1_to_4y,4,female_divorced_separated_married,none,1,car_or_other,23,bank,own,1,skilled_employee,1,none,yes,0
0936,0_to_200,30,past_delays,radio_tv,1919,100_to_500,lt_1y,4,male_single,none,3,unknown_or_none,30,stores,own,2,management_or_self_employed,1,none,yes,1
0937,ge_200_or_salary,9,existing_paid_duly,radio_tv,745,lt_100,1_to_4y,3,female_divorced_separated_married,none,2,real_estate,28,none,own,1,unskilled_resident,1,none,yes,1
0938,0_to_200,6,existing_paid_duly,radio_tv,2063,lt_100,lt_1y,4,male_married_widowed,none,3,car_or_other,30,none,rent,1,management_or_self_employed,1,yes,yes,0
0939,0_to_200,60,existing_paid_duly,education,6288,lt_100,1_to_4y,4,male_single,none,4,unknown_or_none,42,none,for_free,1,skilled_employee,1,none,yes,1
0940,none,24,critical_or_other_credits,car_used,6842,unknown_or_none,1_to_4y,2,male_single,none,4,savings_agreement_or_life_insurance,46,none,own,2,management_or_self_employed,2,yes,yes,0
0941,none,12,existing_paid_duly,car_new,3527,unknown_or_none,lt_1y,2,male_single,none,3,savings_agreement_or_life_insurance,45,none,own,1,management_or_self_employed,2,yes,yes,0
0942,none,10,existing_paid_duly,car_new,1546,lt_100,1_to_4y,3,male_single,none,2,real_estate,31,none,own,1,unskilled_resident,2,none,no,0
0943,none,24,existing_paid_duly,furniture_equipment,929,unknown_or_none,4_to_7y,4,male_single,none,2,car_or_other,31,stores,own,1,skilled_employee,1,yes,yes,0
0944,none,4,critical_or_other_credits,car_new,1455,lt_100,4_to_7y,2,male_single,none,1,real_estate,42,none,own,3,unskilled_resident,2,none,yes,0
0945,lt_0,15,existing_paid_duly,furniture_equipment,1845,lt_100,lt_1y,4,female_divorced_separated_married,guarantor,1,savings_agreement_or_life_insurance,46,none,rent,1,skilled_employee,1,none,yes,0
0946,0_to_200,48,no_credits_all_paid,car_new,8358,500_to_1000,lt_1y,1,female_divorced_separated_married,none,1,car_or_other,30,none,own,2,skilled_employee,1,none,yes,0
0947,lt_0,24,all_paid_this_bank,furniture_equipment,3349,500_to_1000,lt_1y,4,male_single,none,4,unknown_or_none,30,none,for_free,1,skilled_employee,2,yes,yes,1
0948,none,12,existing_paid_duly,car_new,2859,unknown_or_none,unemployed,4,male_single,none,4,unknown_or_none,38,none,own,1,management_or_self_employed,1,yes,yes,0
0949,none,18,existing_paid_duly,furniture_equipment,1533,lt_100,lt_1y,4,male_married_widowed,co_applicant,1,savings_agreement_or_life_insurance,43,none,own,1,unskilled_resident,2,none,yes,1
0950,none,24,existing_paid_duly,radio_tv,3621,100_to_500,ge_7y,2,male_single,none,4,car_or_other,31,none,own,2,skilled_employee,1,none,yes,1
0951,0_to_200,18,critical_or_other_credits,business,3590,lt_100,unemployed,3,male_married_widowed,none,3,car_or_other,40,none,own,3,unemployed_unskilled_non_resident,2,yes,yes,0
0952,lt_0,36,past_delays,business,2145,lt_100,4_to_7y,2,male_single,none,1,car_or_other,24,none,own,2,skilled_employee,1,yes,yes,1
0953,0_to_200,24,existing_paid_duly,car_used,4113,500_to_1000,lt_1y,3,female_divorced_separated_married,none,4,car_or_other,28,none,rent,1,skilled_employee,1,none,yes,1
0954,none,36,existing_paid_duly,furniture_equipment,10974,lt_100,unemployed,4,female_divorced_separated_married,none,2,car_or_other,26,none,own,2,management_or_self_employed,1,yes,yes,1
0955,lt_0,12,existing_paid_duly,car_new,1893,lt_100,1_to_4y,4,female_divorced_separated_married,guarantor,4,savings_agreement_or_life_insurance,29,none,own,1,skilled_employee,1,yes,yes,0
0956,lt_0,24,critical_or_other_credits,radio_tv,1231,ge_1000,ge_7y,4,female_divorced_separated_married,none,4,savings_agreement_or_life_insurance,57,none,rent,2,management_or_self_employed,1,yes,yes,0
0957,ge_200_or_salary,30,critical_or_other_credits,radio_tv,3656,unknown_or_none,ge_7y,4,male_single,none,4,savings_agreement_or_life_insurance,49,stores,own,2,unskilled_resident,1,none,yes,0
0958,0_to_200,9,critical_or_other_credits,radio_tv,1154,lt_100,ge_7y,2,male_single,none,4,real_estate,37,none,own,3,unskilled_resident,1,none,yes,0
0959,lt_0,28,existing_paid_duly,car_new,4006,lt_100,1_to_4y,3,male_single,none,2,car_or_other,45,none,own,1,unskilled_resident,1,none,yes,1
0960,0_to_200,24,existing_paid_duly,furniture_equipment,3069,100_to_500,ge_7y,4,male_single,none,4,unknown_or_none,30,none,for_free,1,skilled_employee,1,none,yes,0
0961,none,6,critical_or_other_credits,radio_tv,1740,lt_100,ge_7y,2,male_married_widowed,none,2,real_estate,30,none,rent,2,skilled_employee,1,none,yes,0
0962,0_to_200,21,past_delays,car_new,2353,lt_100,1_to_4y,1,male_divorced_separated,none,4,savings_agreement_or_life_insurance,47,none,own,2,skilled_employee,1,none,yes,0
0963,none,15,existing_paid_duly,car_new,3556,unknown_or_none,1_to_4y,3,male_single,none,2,unknown_or_none,29,none,own,1,skilled_employee,1,none,yes,0
0964,none,24,existing_paid_duly,radio_tv,2397,500_to_1000,ge_7y,3,male_single,none,2,car_or_other,35,bank,own,2,skilled_employee,1,yes,yes,1
0965,0_to_200,6,existing_paid_duly,repairs,454,lt_100,lt_1y,3,male_married_widowed,none,1,savings_agreement_or_life_insurance,22,none,own,1,unskilled_resident,1,none,yes,0
0966,0_to_200,30,existing_paid_duly,radio_tv,1715,unknown_or_none,1_to_4y,4,female_divorced_separated_married,none,1,car_or_other,26,none,own,1,skilled_employee,1,none,yes,0
0967,0_to_200,27,critical_or_other_credits,radio_tv,2520,500_to_1000,1_to_4y,4,male_single,none,2,savings_agreement_or_life_insurance,23,none,own,2,unskilled_resident,1,none,yes,1
0968,none,15,existing_paid_duly,radio_tv,3568,lt_100,ge_7y,4,female_divorced_separated_married,none,2,car_or_other,54,bank,rent,1,management_or_self_employed,1,yes,yes,0
0969,none,42,existing_paid_duly,radio_tv,7166,unknown_or_none,4_to_7y,2,male_married_widowed,none,4,savings_agreement_or_life_insurance,29,none,rent,1,skilled_employee,1,yes,yes,0
0970,lt_0,11,critical_or_other_credits,car_new,3939,lt_100,1_to_4y,1,male_single,none,2,real_estate,40,none,own,2,unskilled_resident,2,none,yes,0
0971,0_to_200,15,existing_paid_duly,repairs,1514,100_to_500,1_to_4y,4,male_single,guarantor,2,real_estate,22,none,own,1,skilled_employee,1,none,yes,0
